-0.006650046502429716,0.026650111433980918,0.011798553923144935,-0.006693775222757486
0.0019652874392485377,0.01880702349862599,0.008204249638720606,-0.005612280715177668
-0.005266242224987856,0.019901352113714976,0.012790381189559016,-0.004876569733320874
-0.012943136152747975,0.031528753326237426,0.020948123834688304,-0.011144633344808572
-0.005592099872529577,0.012537846907806858,0.015734284315267,-0.006099008009978701
-0.08622219053244119,-0.5805363327656922,0.6472077585977355,-0.7323288079106102
-0.00642050593508916,0.02119787423392971,0.014301245469914538,-0.009541638658568602
-0.004454266600678051,0.014316718298677816,0.00924951979823257,-8.507649319428836E-4
-0.004694708329747759,0.01588142304037498,0.015374391784386217,-0.012551102776802927
-0.019271902286973695,0.07891028631696423,0.03917334106018133,-0.02601298968495166
-0.002273385759318408,0.013173493770983336,0.010072743290379334,-0.004150123922046881
-0.008535712343682524,0.023017048384943353,0.014644781542715991,-0.009597521313733436
-0.0016449024462472704,0.020084452934591383,0.008468434523621744,-0.006554477701711497
-0.002430189342897497,0.019490589133891293,0.012516489714292475,-0.012195047890943033
-0.08622219053244119,-0.5805363327656922,0.6472077585977355,-0.7323288079106102
-0.008254787538688784,0.026806465098673214,0.029472277919312787,-0.01681949317280334
-0.08622219053244119,-0.5805363327656922,0.6472077585977355,-0.7323288079106102
-0.003838967075662923,0.017206348553269402,0.01031648988863982,-0.010965368741976837
-0.01625055336895394,0.02701607056199797,0.034160020176674966,-0.022956115996514467
-0.005704897016264676,0.01709088583352804,0.013155366669941162,-0.007297030037180299
-0.004443203015938072,0.019981198809354714,0.014850903711509348,-0.005513978634936441
7.776804346774603E-4,0.023297346458362275,0.01409129062070961,0.002232369237098061
-0.08622219053244119,-0.5805363327656922,0.6472077585977355,-0.7323288079106102
-0.08622219053244119,-0.5805363327656922,0.6472077585977355,-0.7323288079106102
-0.0020016436863008608,0.018537549915222815,0.011386439450568338,-0.0017395001489450676
-0.004362524543322836,0.02277869762075434,0.017792748855826337,-0.011689980998188066
-0.0025746489445272673,0.017585414216452416,0.01253190767750679,-0.003601034238756179
-0.003440522868346054,0.023110539560763747,0.01475283957013828,-0.010798036982675454
2.034292937918166E-4,0.024368007644704672,0.021020752234984463,-0.01976586460243698
-0.0038746901131853652,0.0141813288244326,0.011850971573271283,-0.004201157285577989
-0.007423184476057432,0.015086061243588727,0.011324998297452652,-0.004511725245888725
-0.012089698862609183,0.022377014662904336,0.02997181302083709,-0.007602485041904434
-0.008450033862096635,0.01929746923269704,0.012841272311994717,-0.009746268539900137
-0.004111181922221127,0.013912976308403394,0.013852540862997278,-0.008199902154648534
-0.005784422324319146,0.01820373617337294,0.012703410123803598,-0.006865422155458897
-0.003160231939520264,0.016696908589347647,0.013053332423669094,-0.00738634079091411
-0.004162585816470475,0.02268499377342837,0.013394138186788378,-0.0076161923726678175
-0.005679111357965446,0.013988184934578811,0.015080904127664376,-0.005379772706313068
-0.017679444971669126,0.08739050260522932,0.0689801462494653,-0.06299200756265731
-0.0036142954566760936,0.025847021894909023,0.012526247845623098,-0.004782303050622734
0.0012451907569340553,0.01661825073643561,0.011120365095235047,-0.007488119235471728
-0.0010324047710580779,0.018219146146146673,0.009029310755222834,-0.003347414049709888
-0.01422341201400399,0.039208871573700996,0.053362124258681934,-0.01425778048947074
-0.012892408488811785,0.029891902952560976,0.03789023729423478,-0.014804770913341694
-0.010636294945959582,0.02988797777677076,0.013472208270633763,0.0026575458909584475
-0.0025258824771921726,0.019687321345576797,0.01224405816627822,-0.007345120804101058
-0.002279715996245266,0.020270665745950444,0.010015497977208574,-0.003724619825338421
0.00660296147660854,0.020472940187004712,0.020327817736036695,-0.014482573553590708
-0.0013317927841853816,0.02103806004806361,0.009648249551031293,-0.002415084662298677
-0.009133768410291641,0.03128388491265014,0.02862579423959025,-0.015486987627221454
-0.004466419158944107,0.024231885207417488,0.013148727079509686,-0.004933960803876169
-0.006951339126605294,0.023020422087220504,0.011319035845291283,-0.007301039812362854
-0.006629125419812264,0.013614612994487407,0.013051394003190366,-0.004567736376116865
-0.0030506228537241133,0.017586706196434557,0.022625047510491422,-0.010708415510683916
-0.0058005960639716065,0.0159457771665857,0.027785675415276167,-0.015320735527773582
-0.00457518404373938,0.01895754340851757,0.019083135628219075,-0.01098694930250834
-0.006027903753545553,0.01660302789702561,0.011028257206911302,-0.0036468772081646203
-0.013098544382642092,0.022876102563917557,0.009214127221649307,-0.01044911333244304
-0.004690445781259816,0.015055209293949429,0.010183283861235662,-0.003273818154065382
-0.00357330517447305,0.016068140452262014,0.013420525148274373,-0.006210971636191388
